Asset,Defect,Date,Offensive,Site,Size,Long,Lat
37180,B-Graffiti,2015-03-31,No,Midlands Childrens Centre,No,143.8602435263,-37.5400703263
37180,B-Graffiti,2015-03-31,No,Midlands Childrens Centre,Major,143.8602435263,-37.5400703263
37180,B-Graffiti,2015-03-31,No,Midlands Childrens Centre,Minor,143.8602435263,-37.5400703263
37180,B-Graffiti,2015-03-31,Yes,Midlands Childrens Centre,No,143.8602435263,-37.5400703263
37180,B-Graffiti,2015-03-31,Yes,Midlands Childrens Centre,Major,143.8602435263,-37.5400703263
37180,B-Graffiti,2015-03-31,Yes,Midlands Childrens Centre,Minor,143.8602435263,-37.5400703263
36572,B-Graffiti,2013-08-06,No,North Gardens Depot,No,143.8227585237,-37.5410605472
36572,B-Graffiti,2013-08-06,No,North Gardens Depot,Major,143.8227585237,-37.5410605472
36572,B-Graffiti,2013-08-06,No,North Gardens Depot,Minor,143.8227585237,-37.5410605472
36572,B-Graffiti,2013-08-06,Yes,North Gardens Depot,No,143.8227585237,-37.5410605472
36572,B-Graffiti,2013-08-06,Yes,North Gardens Depot,Major,143.8227585237,-37.5410605472
36572,B-Graffiti,2013-08-06,Yes,North Gardens Depot,Minor,143.8227585237,-37.5410605472
36598,B-Graffiti,2014-07-08,No,Sebastopol Offices,No,143.8414997661,-37.5970330601
36598,B-Graffiti,2014-07-08,No,Sebastopol Offices,Major,143.8414997661,-37.5970330601
36598,B-Graffiti,2014-07-08,No,Sebastopol Offices,Minor,143.8414997661,-37.5970330601
36598,B-Graffiti,2014-07-08,Yes,Sebastopol Offices,No,143.8414997661,-37.5970330601
36598,B-Graffiti,2014-07-08,Yes,Sebastopol Offices,Major,143.8414997661,-37.5970330601
36598,B-Graffiti,2014-07-08,Yes,Sebastopol Offices,Minor,143.8414997661,-37.5970330601
36598,B-Graffiti,2015-04-29,No,Sebastopol Offices,No,143.841280537,-37.5970751057
36598,B-Graffiti,2015-04-29,No,Sebastopol Offices,Major,143.841280537,-37.5970751057
36598,B-Graffiti,2015-04-29,No,Sebastopol Offices,Minor,143.841280537,-37.5970751057
36598,B-Graffiti,2015-04-29,Yes,Sebastopol Offices,No,143.841280537,-37.5970751057
36598,B-Graffiti,2015-04-29,Yes,Sebastopol Offices,Major,143.841280537,-37.5970751057
36598,B-Graffiti,2015-04-29,Yes,Sebastopol Offices,Minor,143.841280537,-37.5970751057
36608,B-Graffiti,2014-10-07,No,Sebastopol Senior Citizens,No,143.8395500031,-37.5925006212
36608,B-Graffiti,2014-10-07,No,Sebastopol Senior Citizens,Major,143.8395500031,-37.5925006212
36608,B-Graffiti,2014-10-07,No,Sebastopol Senior Citizens,Minor,143.8395500031,-37.5925006212
36608,B-Graffiti,2014-10-07,Yes,Sebastopol Senior Citizens,No,143.8395500031,-37.5925006212
36608,B-Graffiti,2014-10-07,Yes,Sebastopol Senior Citizens,Major,143.8395500031,-37.5925006212
36608,B-Graffiti,2014-10-07,Yes,Sebastopol Senior Citizens,Minor,143.8395500031,-37.5925006212
224070,B-Graffiti,2014-11-25,No,Sebastopol Senior Citizens,No,143.8395130608,-37.5928989713
224070,B-Graffiti,2014-11-25,No,Sebastopol Senior Citizens,Major,143.8395130608,-37.5928989713
224070,B-Graffiti,2014-11-25,No,Sebastopol Senior Citizens,Minor,143.8395130608,-37.5928989713
224070,B-Graffiti,2014-11-25,Yes,Sebastopol Senior Citizens,No,143.8395130608,-37.5928989713
224070,B-Graffiti,2014-11-25,Yes,Sebastopol Senior Citizens,Major,143.8395130608,-37.5928989713
224070,B-Graffiti,2014-11-25,Yes,Sebastopol Senior Citizens,Minor,143.8395130608,-37.5928989713
36608,B-Graffiti,2013-08-15,No,Sebastopol Senior Citizens,No,143.8393406178,-37.5923187811
36608,B-Graffiti,2013-08-15,No,Sebastopol Senior Citizens,Major,143.8393406178,-37.5923187811
36608,B-Graffiti,2013-08-15,No,Sebastopol Senior Citizens,Minor,143.8393406178,-37.5923187811
36608,B-Graffiti,2013-08-15,Yes,Sebastopol Senior Citizens,No,143.8393406178,-37.5923187811
36608,B-Graffiti,2013-08-15,Yes,Sebastopol Senior Citizens,Major,143.8393406178,-37.5923187811
36608,B-Graffiti,2013-08-15,Yes,Sebastopol Senior Citizens,Minor,143.8393406178,-37.5923187811
37191,B-Graffiti,2015-02-18,No,Wendouree Childrens Centre,No,143.8240926181,-37.5321362583
37191,B-Graffiti,2015-02-18,No,Wendouree Childrens Centre,Major,143.8240926181,-37.5321362583
37191,B-Graffiti,2015-02-18,No,Wendouree Childrens Centre,Minor,143.8240926181,-37.5321362583
37191,B-Graffiti,2015-02-18,Yes,Wendouree Childrens Centre,No,143.8240926181,-37.5321362583
37191,B-Graffiti,2015-02-18,Yes,Wendouree Childrens Centre,Major,143.8240926181,-37.5321362583
37191,B-Graffiti,2015-02-18,Yes,Wendouree Childrens Centre,Minor,143.8240926181,-37.5321362583
36645,B-Graffiti,2015-01-14,No,Alfredton Recreation Reserve,No,143.7997027173,-37.5538243678
36645,B-Graffiti,2015-01-14,No,Alfredton Recreation Reserve,Major,143.7997027173,-37.5538243678
36645,B-Graffiti,2015-01-14,No,Alfredton Recreation Reserve,Minor,143.7997027173,-37.5538243678
36645,B-Graffiti,2015-01-14,Yes,Alfredton Recreation Reserve,No,143.7997027173,-37.5538243678
36645,B-Graffiti,2015-01-14,Yes,Alfredton Recreation Reserve,Major,143.7997027173,-37.5538243678
36645,B-Graffiti,2015-01-14,Yes,Alfredton Recreation Reserve,Minor,143.7997027173,-37.5538243678
36645,B-Graffiti,2014-11-18,No,Alfredton Recreation Reserve,No,143.8005469474,-37.5556379371
36645,B-Graffiti,2014-11-18,No,Alfredton Recreation Reserve,Major,143.8005469474,-37.5556379371
36645,B-Graffiti,2014-11-18,No,Alfredton Recreation Reserve,Minor,143.8005469474,-37.5556379371
36645,B-Graffiti,2014-11-18,Yes,Alfredton Recreation Reserve,No,143.8005469474,-37.5556379371
36645,B-Graffiti,2014-11-18,Yes,Alfredton Recreation Reserve,Major,143.8005469474,-37.5556379371
36645,B-Graffiti,2014-11-18,Yes,Alfredton Recreation Reserve,Minor,143.8005469474,-37.5556379371
36645,B-Graffiti,2014-10-28,No,Alfredton Recreation Reserve,No,143.8003908057,-37.5555033278
36645,B-Graffiti,2014-10-28,No,Alfredton Recreation Reserve,Major,143.8003908057,-37.5555033278
36645,B-Graffiti,2014-10-28,No,Alfredton Recreation Reserve,Minor,143.8003908057,-37.5555033278
36645,B-Graffiti,2014-10-28,Yes,Alfredton Recreation Reserve,No,143.8003908057,-37.5555033278
36645,B-Graffiti,2014-10-28,Yes,Alfredton Recreation Reserve,Major,143.8003908057,-37.5555033278
36645,B-Graffiti,2014-10-28,Yes,Alfredton Recreation Reserve,Minor,143.8003908057,-37.5555033278
205518,B-Graffiti,2014-09-16,No,Alfredton Recreation Reserve,No,143.7997916926,-37.5557412852
205518,B-Graffiti,2014-09-16,No,Alfredton Recreation Reserve,Major,143.7997916926,-37.5557412852
205518,B-Graffiti,2014-09-16,No,Alfredton Recreation Reserve,Minor,143.7997916926,-37.5557412852
205518,B-Graffiti,2014-09-16,Yes,Alfredton Recreation Reserve,No,143.7997916926,-37.5557412852
205518,B-Graffiti,2014-09-16,Yes,Alfredton Recreation Reserve,Major,143.7997916926,-37.5557412852
205518,B-Graffiti,2014-09-16,Yes,Alfredton Recreation Reserve,Minor,143.7997916926,-37.5557412852
36644,B-Graffiti,2014-09-17,No,Alfredton Recreation Reserve,No,143.8005399793,-37.5551799037
36644,B-Graffiti,2014-09-17,No,Alfredton Recreation Reserve,Major,143.8005399793,-37.5551799037
36644,B-Graffiti,2014-09-17,No,Alfredton Recreation Reserve,Minor,143.8005399793,-37.5551799037
36644,B-Graffiti,2014-09-17,Yes,Alfredton Recreation Reserve,No,143.8005399793,-37.5551799037
36644,B-Graffiti,2014-09-17,Yes,Alfredton Recreation Reserve,Major,143.8005399793,-37.5551799037
36644,B-Graffiti,2014-09-17,Yes,Alfredton Recreation Reserve,Minor,143.8005399793,-37.5551799037
137246,B-Graffiti,2014-09-17,No,Alfredton Recreation Reserve,No,143.7967041783,-37.5533635786
137246,B-Graffiti,2014-09-17,No,Alfredton Recreation Reserve,Major,143.7967041783,-37.5533635786
137246,B-Graffiti,2014-09-17,No,Alfredton Recreation Reserve,Minor,143.7967041783,-37.5533635786
137246,B-Graffiti,2014-09-17,Yes,Alfredton Recreation Reserve,No,143.7967041783,-37.5533635786
137246,B-Graffiti,2014-09-17,Yes,Alfredton Recreation Reserve,Major,143.7967041783,-37.5533635786
137246,B-Graffiti,2014-09-17,Yes,Alfredton Recreation Reserve,Minor,143.7967041783,-37.5533635786
205519,B-Graffiti,2014-09-23,No,Alfredton Recreation Reserve,No,143.7982977359,-37.5537410104
205519,B-Graffiti,2014-09-23,No,Alfredton Recreation Reserve,Major,143.7982977359,-37.5537410104
205519,B-Graffiti,2014-09-23,No,Alfredton Recreation Reserve,Minor,143.7982977359,-37.5537410104
205519,B-Graffiti,2014-09-23,Yes,Alfredton Recreation Reserve,No,143.7982977359,-37.5537410104
205519,B-Graffiti,2014-09-23,Yes,Alfredton Recreation Reserve,Major,143.7982977359,-37.5537410104
205519,B-Graffiti,2014-09-23,Yes,Alfredton Recreation Reserve,Minor,143.7982977359,-37.5537410104
36645,B-Graffiti,2014-09-03,No,Alfredton Recreation Reserve,No,143.8003105435,-37.5550646953
36645,B-Graffiti,2014-09-03,No,Alfredton Recreation Reserve,Major,143.8003105435,-37.5550646953
36645,B-Graffiti,2014-09-03,No,Alfredton Recreation Reserve,Minor,143.8003105435,-37.5550646953
36645,B-Graffiti,2014-09-03,Yes,Alfredton Recreation Reserve,No,143.8003105435,-37.5550646953
36645,B-Graffiti,2014-09-03,Yes,Alfredton Recreation Reserve,Major,143.8003105435,-37.5550646953
36645,B-Graffiti,2014-09-03,Yes,Alfredton Recreation Reserve,Minor,143.8003105435,-37.5550646953
219007,B-Graffiti,2014-08-06,No,Alfredton Recreation Reserve,No,143.7982538908,-37.5538124247
219007,B-Graffiti,2014-08-06,No,Alfredton Recreation Reserve,Major,143.7982538908,-37.5538124247
219007,B-Graffiti,2014-08-06,No,Alfredton Recreation Reserve,Minor,143.7982538908,-37.5538124247
219007,B-Graffiti,2014-08-06,Yes,Alfredton Recreation Reserve,No,143.7982538908,-37.5538124247
219007,B-Graffiti,2014-08-06,Yes,Alfredton Recreation Reserve,Major,143.7982538908,-37.5538124247
219007,B-Graffiti,2014-08-06,Yes,Alfredton Recreation Reserve,Minor,143.7982538908,-37.5538124247
114998,B-Graffiti,2014-08-12,No,Alfredton Recreation Reserve,No,143.8002334934,-37.5550382302
114998,B-Graffiti,2014-08-12,No,Alfredton Recreation Reserve,Major,143.8002334934,-37.5550382302
114998,B-Graffiti,2014-08-12,No,Alfredton Recreation Reserve,Minor,143.8002334934,-37.5550382302
114998,B-Graffiti,2014-08-12,Yes,Alfredton Recreation Reserve,No,143.8002334934,-37.5550382302
114998,B-Graffiti,2014-08-12,Yes,Alfredton Recreation Reserve,Major,143.8002334934,-37.5550382302
114998,B-Graffiti,2014-08-12,Yes,Alfredton Recreation Reserve,Minor,143.8002334934,-37.5550382302
205518,B-Graffiti,2014-08-12,No,Alfredton Recreation Reserve,No,143.801149739,-37.5538787768
205518,B-Graffiti,2014-08-12,No,Alfredton Recreation Reserve,Major,143.801149739,-37.5538787768
205518,B-Graffiti,2014-08-12,No,Alfredton Recreation Reserve,Minor,143.801149739,-37.5538787768
205518,B-Graffiti,2014-08-12,Yes,Alfredton Recreation Reserve,No,143.801149739,-37.5538787768
205518,B-Graffiti,2014-08-12,Yes,Alfredton Recreation Reserve,Major,143.801149739,-37.5538787768
205518,B-Graffiti,2014-08-12,Yes,Alfredton Recreation Reserve,Minor,143.801149739,-37.5538787768
205516,B-Graffiti,2013-09-10,No,Alfredton Recreation Reserve,No,143.8004115823,-37.5551272648
205516,B-Graffiti,2013-09-10,No,Alfredton Recreation Reserve,Major,143.8004115823,-37.5551272648
205516,B-Graffiti,2013-09-10,No,Alfredton Recreation Reserve,Minor,143.8004115823,-37.5551272648
205516,B-Graffiti,2013-09-10,Yes,Alfredton Recreation Reserve,No,143.8004115823,-37.5551272648
205516,B-Graffiti,2013-09-10,Yes,Alfredton Recreation Reserve,Major,143.8004115823,-37.5551272648
205516,B-Graffiti,2013-09-10,Yes,Alfredton Recreation Reserve,Minor,143.8004115823,-37.5551272648
137246,B-Graffiti,2013-09-04,No,Alfredton Recreation Reserve,No,143.7993547078,-37.553933817
137246,B-Graffiti,2013-09-04,No,Alfredton Recreation Reserve,Major,143.7993547078,-37.553933817
137246,B-Graffiti,2013-09-04,No,Alfredton Recreation Reserve,Minor,143.7993547078,-37.553933817
137246,B-Graffiti,2013-09-04,Yes,Alfredton Recreation Reserve,No,143.7993547078,-37.553933817
137246,B-Graffiti,2013-09-04,Yes,Alfredton Recreation Reserve,Major,143.7993547078,-37.553933817
137246,B-Graffiti,2013-09-04,Yes,Alfredton Recreation Reserve,Minor,143.7993547078,-37.553933817
137246,B-Graffiti,2013-11-12,No,Alfredton Recreation Reserve,No,143.8004698223,-37.5549929732
137246,B-Graffiti,2013-11-12,No,Alfredton Recreation Reserve,Major,143.8004698223,-37.5549929732
137246,B-Graffiti,2013-11-12,No,Alfredton Recreation Reserve,Minor,143.8004698223,-37.5549929732
137246,B-Graffiti,2013-11-12,Yes,Alfredton Recreation Reserve,No,143.8004698223,-37.5549929732
137246,B-Graffiti,2013-11-12,Yes,Alfredton Recreation Reserve,Major,143.8004698223,-37.5549929732
137246,B-Graffiti,2013-11-12,Yes,Alfredton Recreation Reserve,Minor,143.8004698223,-37.5549929732
114656,B-Graffiti,2014-04-09,No,Alfredton Recreation Reserve,No,143.8001231414,-37.5543914415
114656,B-Graffiti,2014-04-09,No,Alfredton Recreation Reserve,Major,143.8001231414,-37.5543914415
114656,B-Graffiti,2014-04-09,No,Alfredton Recreation Reserve,Minor,143.8001231414,-37.5543914415
114656,B-Graffiti,2014-04-09,Yes,Alfredton Recreation Reserve,No,143.8001231414,-37.5543914415
114656,B-Graffiti,2014-04-09,Yes,Alfredton Recreation Reserve,Major,143.8001231414,-37.5543914415
114656,B-Graffiti,2014-04-09,Yes,Alfredton Recreation Reserve,Minor,143.8001231414,-37.5543914415
36638,B-Graffiti,2015-03-11,No,Alfredton Recreation Reserve,No,143.8003315211,-37.555361914
36638,B-Graffiti,2015-03-11,No,Alfredton Recreation Reserve,Major,143.8003315211,-37.555361914
36638,B-Graffiti,2015-03-11,No,Alfredton Recreation Reserve,Minor,143.8003315211,-37.555361914
36638,B-Graffiti,2015-03-11,Yes,Alfredton Recreation Reserve,No,143.8003315211,-37.555361914
36638,B-Graffiti,2015-03-11,Yes,Alfredton Recreation Reserve,Major,143.8003315211,-37.555361914
36638,B-Graffiti,2015-03-11,Yes,Alfredton Recreation Reserve,Minor,143.8003315211,-37.555361914
138972,B-Graffiti,2015-04-28,No,The Chase Central Park,No,143.788167228,-37.5557111122
138972,B-Graffiti,2015-04-28,No,The Chase Central Park,Major,143.788167228,-37.5557111122
138972,B-Graffiti,2015-04-28,No,The Chase Central Park,Minor,143.788167228,-37.5557111122
138972,B-Graffiti,2015-04-28,Yes,The Chase Central Park,No,143.788167228,-37.5557111122
138972,B-Graffiti,2015-04-28,Yes,The Chase Central Park,Major,143.788167228,-37.5557111122
138972,B-Graffiti,2015-04-28,Yes,The Chase Central Park,Minor,143.788167228,-37.5557111122
137492,B-Graffiti,2015-04-29,No,The Chase Central Park,No,143.7879855736,-37.5562212723
137492,B-Graffiti,2015-04-29,No,The Chase Central Park,Major,143.7879855736,-37.5562212723
137492,B-Graffiti,2015-04-29,No,The Chase Central Park,Minor,143.7879855736,-37.5562212723
137492,B-Graffiti,2015-04-29,Yes,The Chase Central Park,No,143.7879855736,-37.5562212723
137492,B-Graffiti,2015-04-29,Yes,The Chase Central Park,Major,143.7879855736,-37.5562212723
137492,B-Graffiti,2015-04-29,Yes,The Chase Central Park,Minor,143.7879855736,-37.5562212723
138972,B-Graffiti,2014-10-08,No,The Chase Central Park,No,143.7881908351,-37.5557948054
138972,B-Graffiti,2014-10-08,No,The Chase Central Park,Major,143.7881908351,-37.5557948054
138972,B-Graffiti,2014-10-08,No,The Chase Central Park,Minor,143.7881908351,-37.5557948054
138972,B-Graffiti,2014-10-08,Yes,The Chase Central Park,No,143.7881908351,-37.5557948054
138972,B-Graffiti,2014-10-08,Yes,The Chase Central Park,Major,143.7881908351,-37.5557948054
138972,B-Graffiti,2014-10-08,Yes,The Chase Central Park,Minor,143.7881908351,-37.5557948054
138972,B-Graffiti,2015-01-07,No,The Chase Central Park,No,143.7882504086,-37.555680492
138972,B-Graffiti,2015-01-07,No,The Chase Central Park,Major,143.7882504086,-37.555680492
138972,B-Graffiti,2015-01-07,No,The Chase Central Park,Minor,143.7882504086,-37.555680492
138972,B-Graffiti,2015-01-07,Yes,The Chase Central Park,No,143.7882504086,-37.555680492
138972,B-Graffiti,2015-01-07,Yes,The Chase Central Park,Major,143.7882504086,-37.555680492
138972,B-Graffiti,2015-01-07,Yes,The Chase Central Park,Minor,143.7882504086,-37.555680492
137493,B-Graffiti,2014-03-18,No,The Chase Linear Reserve,No,143.7880498993,-37.5554603206
137493,B-Graffiti,2014-03-18,No,The Chase Linear Reserve,Major,143.7880498993,-37.5554603206
137493,B-Graffiti,2014-03-18,No,The Chase Linear Reserve,Minor,143.7880498993,-37.5554603206
137493,B-Graffiti,2014-03-18,Yes,The Chase Linear Reserve,No,143.7880498993,-37.5554603206
137493,B-Graffiti,2014-03-18,Yes,The Chase Linear Reserve,Major,143.7880498993,-37.5554603206
137493,B-Graffiti,2014-03-18,Yes,The Chase Linear Reserve,Minor,143.7880498993,-37.5554603206
230035,B-Graffiti,2014-10-08,No,Apex Park,No,143.8710367549,-37.5707538264
230035,B-Graffiti,2014-10-08,No,Apex Park,Major,143.8710367549,-37.5707538264
230035,B-Graffiti,2014-10-08,No,Apex Park,Minor,143.8710367549,-37.5707538264
230035,B-Graffiti,2014-10-08,Yes,Apex Park,No,143.8710367549,-37.5707538264
230035,B-Graffiti,2014-10-08,Yes,Apex Park,Major,143.8710367549,-37.5707538264
230035,B-Graffiti,2014-10-08,Yes,Apex Park,Minor,143.8710367549,-37.5707538264
156939,B-Graffiti,2014-07-30,No,Ballarat Botanical Gardens,No,143.8227384855,-37.5422299929
156939,B-Graffiti,2014-07-30,No,Ballarat Botanical Gardens,Major,143.8227384855,-37.5422299929
156939,B-Graffiti,2014-07-30,No,Ballarat Botanical Gardens,Minor,143.8227384855,-37.5422299929
156939,B-Graffiti,2014-07-30,Yes,Ballarat Botanical Gardens,No,143.8227384855,-37.5422299929
156939,B-Graffiti,2014-07-30,Yes,Ballarat Botanical Gardens,Major,143.8227384855,-37.5422299929
156939,B-Graffiti,2014-07-30,Yes,Ballarat Botanical Gardens,Minor,143.8227384855,-37.5422299929
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,No,143.8214682359,-37.5463436022
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,Major,143.8214682359,-37.5463436022
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,Minor,143.8214682359,-37.5463436022
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,No,143.8214682359,-37.5463436022
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,Major,143.8214682359,-37.5463436022
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,Minor,143.8214682359,-37.5463436022
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,No,143.8215140986,-37.546428378
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,Major,143.8215140986,-37.546428378
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,Minor,143.8215140986,-37.546428378
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,No,143.8215140986,-37.546428378
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,Major,143.8215140986,-37.546428378
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,Minor,143.8215140986,-37.546428378
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,No,143.8215026635,-37.5464942497
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,Major,143.8215026635,-37.5464942497
137251,B-Graffiti,2014-06-11,No,Ballarat Botanical Gardens,Minor,143.8215026635,-37.5464942497
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,No,143.8215026635,-37.5464942497
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,Major,143.8215026635,-37.5464942497
137251,B-Graffiti,2014-06-11,Yes,Ballarat Botanical Gardens,Minor,143.8215026635,-37.5464942497
137251,B-Graffiti,2014-02-26,No,Ballarat Botanical Gardens,No,143.8229583676,-37.5457627174
137251,B-Graffiti,2014-02-26,No,Ballarat Botanical Gardens,Major,143.8229583676,-37.5457627174
137251,B-Graffiti,2014-02-26,No,Ballarat Botanical Gardens,Minor,143.8229583676,-37.5457627174
137251,B-Graffiti,2014-02-26,Yes,Ballarat Botanical Gardens,No,143.8229583676,-37.5457627174
137251,B-Graffiti,2014-02-26,Yes,Ballarat Botanical Gardens,Major,143.8229583676,-37.5457627174
137251,B-Graffiti,2014-02-26,Yes,Ballarat Botanical Gardens,Minor,143.8229583676,-37.5457627174
36663,B-Graffiti,2014-01-07,No,Ballarat Showgrounds,No,143.8481890764,-37.5414473565
36663,B-Graffiti,2014-01-07,No,Ballarat Showgrounds,Major,143.8481890764,-37.5414473565
